"source_dataset","date","plant_name","plant_number","energy_type_clean","energy_generated_mwh","emissions_kg","ef_kg_per_mwh","audit_severity","audit_issue_codes","pollutant"
"western_power",2007-03-01,"Pyeongtaek",4,"oil_and_natural_gas",246406,220600,0.895270407376444,"warning","high_dust_tsp_mass;high_sox_emission_factor;high_sox_mass","SOx"
"eastwest_power",2010-01-01,"Ulsan",2,"oil",37893.208,62584.3077,1.65159697484573,"warning","high_sox_emission_factor","SOx"
"eastwest_power",2010-02-01,"Honam",1,"coal",161600.228,326163.0782,2.0183330323024,"warning","high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2010-02-01,"Ulsan",2,"oil",21596.708,35239.3942,1.63170211867475,"warning","high_sox_emission_factor","SOx"
"eastwest_power",2010-03-01,"Honam",1,"coal",178639.057,348406.0465,1.95033523100158,"warning","high_nox_emission_factor;high_sox_emission_factor;high_sox_mass","SOx"
"eastwest_power",2010-03-01,"Ulsan",2,"oil",22276.542,38686.6203,1.7366528566238,"warning","high_sox_emission_factor","SOx"
"eastwest_power",2010-04-01,"Honam",1,"coal",32017.692,66870.3617,2.0885440993061,"warning","high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2010-04-01,"Ulsan",2,"oil",7309.123,13317.7953,1.82207842172036,"warning","high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2010-06-01,"Honam",2,"coal",14948.113,34088.5549,2.28045873750085,"warning","high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2010-06-01,"Ulsan",2,"oil",9558.667,15106.1847,1.58036520154955,"warning","high_sox_emission_factor","SOx"
"eastwest_power",2010-09-01,"Honam",1,"coal",172748.793,336002.7634,1.94503682234121,"warning","high_sox_emission_factor","SOx"
"eastwest_power",2010-09-01,"Honam",2,"coal",150372.066,336667.2238,2.23889471466063,"warning","high_sox_emission_factor","SOx"
"eastwest_power",2010-10-01,"Honam",1,"coal",184878.764,369988.9198,2.00125158668845,"warning","high_sox_emission_factor;high_sox_mass","SOx"
"eastwest_power",2010-10-01,"Honam",2,"coal",179102.221,417291.3267,2.3299059295306,"warning","high_dust_tsp_mass;high_sox_emission_factor;high_sox_mass","SOx"
"western_power",2010-11-01,"Pyeongtaek",3,"oil_and_natural_gas",33,100,3.03030303030303,"warning","generation_very_low_nonzero;high_nox_emission_factor;high_sox_emission_factor;missing_dust_tsp","SOx"
"eastwest_power",2011-10-01,"Ulsan",2,"oil",1436.659,3159.9339,2.19950169107631,"warning","generation_very_low_nonzero;high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2013-05-01,"Donghae",2,"coal",49968.858,68812.2198,1.37710211027837,"warning","high_sox_emission_factor","SOx"
"eastwest_power",2014-06-01,"Honam",2,"coal",23.961,234.3644,9.781077584408,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"western_power",2015-07-01,"Taean",,"coal",1260,100,0.0793650793650794,"warning","generation_very_low_nonzero;high_nox_emission_factor;high_sox_emission_factor;missing_dust_tsp","SOx"
"western_power",2015-09-01,"Taean",,"coal",467,100,0.214132762312634,"warning","generation_very_low_nonzero;high_nox_emission_factor;high_sox_emission_factor;missing_dust_tsp","SOx"
"southern_power",2015-10-01,"Hadong",7,"coal",78364.001,39250,0.500867739001739,"warning","high_dust_tsp_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2015-11-01,"Hadong",8,"coal",202995.5788,95769,0.471778747922169,"warning","high_sox_emission_factor","SOx"
"eastwest_power",2016-03-01,"Dangjin",2,"coal",1.614,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"western_power",2016-09-01,"Pyeongtaek",1,"oil_and_natural_gas",5670,8500,1.49911816578483,"warning","high_sox_emission_factor;missing_dust_tsp;missing_nox","SOx"
"eastwest_power",2016-10-01,"Dangjin",7,"coal",1.241,10.2812,8.28460918614021,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2016-11-01,"Dangjin",7,"coal",169.25,128.601,0.759828655834564,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"western_power",2017-01-01,"Taean",9,"coal",729921,264200,0.361956978905936,"warning","high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"western_power",2017-02-01,"Taean",9,"coal",684722,246800,0.360438250852171,"warning","high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"western_power",2017-03-01,"Taean",9,"coal",694927,212700,0.30607531438554,"warning","high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"western_power",2017-04-01,"Taean",9,"coal",690001,306200,0.443767472800764,"warning","high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"western_power",2017-05-01,"Taean",9,"coal",747394,294500,0.394035809760314,"warning","high_dust_tsp_mass;high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"southern_power",2017-06-01,"Samcheok",2,"coal",533021.057532,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"western_power",2017-06-01,"Taean",9,"coal",646502,203500,0.314770874645399,"warning","high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"southern_power",2017-07-01,"Samcheok",2,"coal",219399.4659,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"southern_power",2017-08-01,"Samcheok",2,"coal",426002.4279,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"western_power",2017-08-01,"Taean",9,"coal",749933,172300,0.229753858011316,"warning","high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"western_power",2017-09-01,"Taean",9,"coal",725428,182800,0.251989170531052,"warning","high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"western_power",2017-10-01,"Taean",9,"coal",276330,68900,0.249339557775124,"warning","high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2018-07-01,"Honam",1,"coal",21.256,3597.183,169.231417011667,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2018-10-01,"Samcheok",1,"coal",1988.15943,3063,1.54062091489313,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"western_power",2018-11-01,"Taean",10,"coal",4,800,200,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2019-04-01,"Samcheok",2,"coal",22752.993,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"western_power",2020-05-01,"Taean",9,"coal",690,0,0,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;zero_sox_coal_generation","SOx"
"southern_power",2020-07-01,"Namjeju Combined",,"natural_gas",2317.785863,85,0.0366729305570883,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southeast_power",2020-08-01,"Yeongdong",1,"biomass",83590,6510.78372318171,0.077889505002772,"warning","high_sox_emission_factor;high_sox_mass","SOx"
"southern_power",2020-08-01,"Namjeju Combined",,"natural_gas",2197.341745,81,0.0368627229625586,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southeast_power",2020-09-01,"Yeongdong",1,"biomass",73162.02,5545.35528331886,0.0757955464231149,"warning","high_sox_emission_factor;high_sox_mass","SOx"
"southern_power",2020-09-01,"Hadong",1,"coal",9220.82378,57239,6.2075798611564,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2020-09-01,"Hadong",2,"coal",476,25451,53.468487394958,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2020-09-01,"Namjeju Steam",1,"bio_oil_and_diesel",1330.4,3156,2.37221888153939,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2020-09-01,"Namjeju Steam",2,"bio_oil_and_diesel",1318.3,3258,2.47136463627399,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2021-04-01,"Hadong",5,"coal",152.88,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"southern_power",2021-05-01,"Hadong",5,"coal",275.52,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"eastwest_power",2022-03-01,"Donghae",1,"coal",139.938,360.143,2.57358973259586,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"southeast_power",2022-03-01,"Samcheonpo",4,"coal",1,704.138084022857,704.138084022857,"warning","generation_very_low_nonzero;high_nox_emission_factor;high_sox_emission_factor;missing_dust_tsp","SOx"
"western_power",2022-05-01,"Taean",,"coal",7747,0,0,"warning","zero_dust_tsp_coal_generation;zero_sox_coal_generation","SOx"
"southern_power",2022-10-01,"Hadong",1,"coal",392.012,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"eastwest_power",2022-11-01,"Dangjin",4,"coal",61.539,137.85,2.24004289962463,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2022-11-01,"Hadong",1,"coal",108.36,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","SOx"
"western_power",2023-01-01,"Taean",,"coal",58454,609000,10.4184486947001,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","SOx"
"southeast_power",2023-02-01,"Yeongdong",2,"biomass",48767,957.944868973714,0.0196433011867393,"warning","high_sox_emission_factor","SOx"
"southeast_power",2023-04-01,"Yeosu",2,"coal",13416,2357.59882562743,0.175730383544084,"warning","high_dust_tsp_emission_factor;high_sox_emission_factor","SOx"
"southern_power",2023-04-01,"Samcheok",2,"coal",197.9439,113,0.570868816871851,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_sox_emission_factor","SOx"
"western_power",2023-10-01,"Taean",,"coal",17043,0,0,"warning","zero_sox_coal_generation","SOx"
"southern_power",2023-12-01,"Namjeju Combined",,"natural_gas",8923.075435,398,0.0446034557142573,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2024-01-01,"Ilsan",1,"natural_gas",37496.831,5900,0.15734663017256,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-01-01,"Ilsan",2,"natural_gas",67224.72,11990,0.178357009147825,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-01-01,"Ilsan",3,"natural_gas",53975.837,9940,0.184156477277045,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-01-01,"Ilsan",4,"natural_gas",64358.945,20010,0.310912492428209,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-01-01,"Ulsan",9,"natural_gas",2428.458,550,0.226481166238,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-01-01,"Ulsan",10,"natural_gas",2123.181,460,0.216656045810508,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-01-01,"Ulsan",12,"natural_gas",4327.768,1090,0.251861929752242,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-02-01,"Donghae",1,"coal",16243.084,2450,0.150833425475113,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","SOx"
"eastwest_power",2024-02-01,"Ilsan",2,"natural_gas",34869.701,8910,0.255522695763867,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-02-01,"Ilsan",3,"natural_gas",33080.736,8430,0.254831089610582,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-02-01,"Ilsan",4,"natural_gas",15607.143,5640,0.361372994403909,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-02-01,"Ilsan",5,"natural_gas",31391.939,6150,0.195910166619526,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-02-01,"Ilsan",6,"natural_gas",30881.355,5060,0.163852913837492,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-02-01,"Ulsan",9,"natural_gas",1958.54,320,0.163387012774822,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-02-01,"Ulsan",10,"natural_gas",1501.048,270,0.179874327802975,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-02-01,"Ulsan",12,"natural_gas",8863.402,2200,0.248211691176819,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Donghae",2,"coal",14957.683,2510,0.167806738516921,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","SOx"
"eastwest_power",2024-03-01,"Ilsan",1,"natural_gas",18405.099,2970,0.161368325158153,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Ilsan",2,"natural_gas",19049.002,4100,0.215234372908355,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Ilsan",3,"natural_gas",839.054,250,0.297954601253316,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Ilsan",4,"natural_gas",1016.596,440,0.432816969572967,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Ilsan",5,"natural_gas",29602.09,5910,0.199648065389978,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Ilsan",6,"natural_gas",29214.197,4710,0.161222983469304,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Ulsan",9,"natural_gas",7633.856,1380,0.180773648337092,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Ulsan",10,"natural_gas",8437.235,1560,0.184894695951932,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-03-01,"Ulsan",12,"natural_gas",11272.691,2460,0.218226508648201,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-04-01,"Donghae",2,"coal",26382.07,4980,0.1887645662376,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","SOx"
"eastwest_power",2024-04-01,"Ilsan",4,"natural_gas",751.318,330,0.439228129766623,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-04-01,"Ilsan",5,"natural_gas",19438.329,3950,0.203206767412981,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-04-01,"Ilsan",6,"natural_gas",19086.922,3340,0.174988926973139,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-04-01,"Ulsan",9,"natural_gas",8268.582,1400,0.169315609375344,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-04-01,"Ulsan",10,"natural_gas",8739.24,1780,0.203679038451856,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-04-01,"Ulsan",12,"natural_gas",20670.052,4990,0.241412068048982,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Donghae",1,"coal",78276.301,10360,0.132351680746897,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","SOx"
"eastwest_power",2024-05-01,"Ilsan",1,"natural_gas",10610.744,1530,0.144193470316502,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Ilsan",2,"natural_gas",9624.6,1640,0.170396691810569,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Ilsan",3,"natural_gas",3377.384,790,0.233908847794624,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Ilsan",4,"natural_gas",7943.271,1650,0.207722989685232,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Ilsan",5,"natural_gas",9785.152,2130,0.217676741250417,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Ilsan",6,"natural_gas",10551.673,1820,0.172484496060483,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Ulsan",9,"natural_gas",3245.999,560,0.172520077794232,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Ulsan",10,"natural_gas",3440.399,520,0.151145259605063,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-05-01,"Ulsan",12,"natural_gas",6719.918,1490,0.221728896096649,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Dangjin",5,"coal",48932.104,4450,0.090942339205361,"warning","high_dust_tsp_emission_factor;recent_shift_low_sox_mass","SOx"
"eastwest_power",2024-06-01,"Donghae",1,"coal",74163.672,1530,0.020630046473427,"warning","high_dust_tsp_emission_factor;recent_shift_low_nox_mass;recent_shift_low_sox_mass","SOx"
"eastwest_power",2024-06-01,"Donghae",2,"coal",120872.506,2340,0.0193592412156988,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","SOx"
"eastwest_power",2024-06-01,"Ilsan",1,"natural_gas",4619.056,1030,0.222989286122532,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ilsan",2,"natural_gas",6607.719,1450,0.219440324263184,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ilsan",3,"natural_gas",5451.313,1230,0.225633714299656,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ilsan",4,"natural_gas",6097.044,1730,0.283744056956125,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ilsan",5,"natural_gas",1639.114,440,0.268437704760011,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ilsan",6,"natural_gas",8684.733,190,0.0218774716505389,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ulsan",9,"natural_gas",13239.058,1670,0.126141905262444,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ulsan",10,"natural_gas",13128.068,1850,0.140919440697595,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ulsan",11,"natural_gas",17286.748,200,0.011569556055309,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-06-01,"Ulsan",12,"natural_gas",22833.364,4290,0.187882959339675,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"southeast_power",2024-06-01,"Samcheonpo",5,"coal",7973,3638.74324303543,0.456383198674956,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","SOx"
"eastwest_power",2024-07-01,"Donghae",1,"coal",51752.953,8170,0.157865387893904,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","SOx"
"eastwest_power",2024-07-01,"Ilsan",1,"natural_gas",3911.368,780,0.199418719997709,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-07-01,"Ilsan",2,"natural_gas",4248.342,890,0.209493491813983,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-07-01,"Ilsan",3,"natural_gas",3516.929,920,0.26159186039866,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-07-01,"Ilsan",4,"natural_gas",4380.66,1210,0.276214086461857,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-07-01,"Ilsan",5,"natural_gas",5377.19,1330,0.247341083353945,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-07-01,"Ilsan",6,"natural_gas",5358.524,1110,0.207146594845894,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-07-01,"Ulsan",9,"natural_gas",25206.602,2690,0.106718073304764,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-07-01,"Ulsan",10,"natural_gas",25519.26,2640,0.103451275624763,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-07-01,"Ulsan",12,"natural_gas",29676.25,4930,0.166126110947306,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"midland_power",2024-07-01,"Jeju",,"natural_gas",75581,675.55854,0.00893820589830778,"warning","high_sox_emission_factor;high_sox_mass","SOx"
"eastwest_power",2024-08-01,"Ilsan",1,"natural_gas",11409.109,2240,0.196334350035572,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-08-01,"Ilsan",2,"natural_gas",12034.855,2710,0.225179281345725,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-08-01,"Ilsan",3,"natural_gas",11128.869,2400,0.215655337483081,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-08-01,"Ilsan",4,"natural_gas",12544.507,2770,0.220813779290011,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-08-01,"Ilsan",5,"natural_gas",13102.823,2940,0.22437912807034,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-08-01,"Ilsan",6,"natural_gas",13034.84,1850,0.141927327071142,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-08-01,"Ulsan",9,"natural_gas",28117.462,4690,0.166800260990839,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-08-01,"Ulsan",10,"natural_gas",26993.668,5230,0.193749141465324,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
"eastwest_power",2024-08-01,"Ulsan",12,"natural_gas",34805.287,7380,0.212036751772798,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;recent_shift_low_nox_mass;zero_nox_with_generation","SOx"
"midland_power",2024-08-01,"Jeju",,"oil",69180,15958.4102714286,0.23067953558006,"warning","high_dust_tsp_mass;high_nox_emission_factor;high_sox_emission_factor;high_sox_mass","SOx"
"eastwest_power",2024-09-01,"Ilsan",1,"natural_gas",6082.269,1310,0.215380148428161,"warning","high_sox_emission_factor;high_sox_mass;recent_shift_high_sox_mass;zero_nox_with_generation","SOx"
